 &plot nbnd=  13, nks=   474 /
  -18.371  -17.891  -10.875   -9.707  -10.178   -8.839   -8.484   -7.234   -5.932   -2.795
   -2.138   -1.850   -0.519
            0.543333  0.577350  0.000000
  -18.384  -17.895  -10.870   -9.717  -10.157   -8.840   -8.463   -7.225   -5.940   -2.801
   -2.146   -1.862   -0.526
            0.546667  0.577350  0.000000
  -18.397  -17.899  -10.865   -9.726  -10.137   -8.842   -8.442   -7.216   -5.948   -2.807
   -2.153   -1.874   -0.533
            0.550000  0.577350  0.000000
  -18.410  -17.903  -10.859   -9.736  -10.116   -8.843   -8.422   -7.207   -5.955   -2.814
   -2.160   -1.886   -0.541
            0.553333  0.577350  0.000000
  -18.423  -17.908  -10.853   -9.747  -10.094   -8.843   -8.401   -7.198   -5.962   -2.822
   -2.167   -1.898   -0.548
            0.556667  0.577350  0.000000
  -18.437  -17.912  -10.846   -9.757  -10.073   -8.844   -8.381   -7.189   -5.969   -2.831
   -2.173   -1.910   -0.556
            0.560000  0.577350  0.000000
  -18.450  -17.916  -10.839   -9.768  -10.051   -8.844   -8.361   -7.180   -5.975   -2.840
   -2.179   -1.923   -0.564
            0.563333  0.577350  0.000000
  -18.464  -17.920  -10.832   -9.779  -10.029   -8.844   -8.342   -7.172   -5.981   -2.849
   -2.185   -1.935   -0.572
            0.566667  0.577350  0.000000
  -18.478  -17.925  -10.824   -9.790  -10.007   -8.844   -8.322   -7.163   -5.987   -2.859
   -2.191   -1.948   -0.581
            0.570000  0.577350  0.000000
  -18.492  -17.929  -10.816   -9.801   -9.985   -8.843   -8.303   -7.155   -5.992   -2.870
   -2.196   -1.961   -0.589
            0.573333  0.577350  0.000000
  -18.506  -17.934  -10.808   -9.812   -9.962   -8.843   -8.284   -7.146   -5.997   -2.880
   -2.202   -1.974   -0.598
            0.576667  0.577350  0.000000
  -18.520  -17.938  -10.799   -9.824   -9.939   -8.842   -8.265   -7.138   -6.001   -2.891
   -2.207   -1.988   -0.607
            0.580000  0.577350  0.000000
  -18.534  -17.942  -10.790   -9.836   -9.916   -8.840   -8.247   -7.129   -6.005   -2.902
   -2.213   -2.001   -0.617
            0.583333  0.577350  0.000000
  -18.549  -17.947  -10.780   -9.848   -9.893   -8.839   -8.229   -7.121   -6.009   -2.913
   -2.219   -2.014   -0.627
            0.586667  0.577350  0.000000
  -18.563  -17.951  -10.770   -9.860   -9.869   -8.837   -8.211   -7.113   -6.012   -2.924
   -2.225   -2.028   -0.637
            0.590000  0.577350  0.000000
  -18.578  -17.956  -10.760   -9.872   -9.846   -8.835   -8.193   -7.105   -6.015   -2.935
   -2.231   -2.041   -0.647
            0.593333  0.577350  0.000000
  -18.593  -17.961  -10.750   -9.884   -9.822   -8.832   -8.176   -7.097   -6.017   -2.946
   -2.237   -2.055   -0.657
            0.596667  0.577350  0.000000
  -18.607  -17.965  -10.739   -9.897   -9.798   -8.830   -8.160   -7.090   -6.019   -2.957
   -2.244   -2.069   -0.668
            0.600000  0.577350  0.000000
  -18.622  -17.970  -10.728   -9.909   -9.774   -8.827   -8.143   -7.082   -6.020   -2.968
   -2.251   -2.082   -0.680
            0.603333  0.577350  0.000000
  -18.637  -17.974  -10.716   -9.922   -9.750   -8.824   -8.127   -7.075   -6.021   -2.978
   -2.257   -2.096   -0.691
            0.606667  0.577350  0.000000
  -18.652  -17.979  -10.705   -9.935   -9.726   -8.820   -8.112   -7.067   -6.022   -2.989
   -2.265   -2.110   -0.703
            0.610000  0.577350  0.000000
  -18.667  -17.984  -10.693   -9.947   -9.701   -8.816   -8.097   -7.060   -6.022   -2.999
   -2.272   -2.124   -0.715
            0.613333  0.577350  0.000000
  -18.683  -17.988  -10.681   -9.960   -9.676   -8.812   -8.082   -7.053   -6.021   -3.009
   -2.280   -2.137   -0.728
            0.616667  0.577350  0.000000
  -18.698  -17.993  -10.669   -9.972   -9.652   -8.807   -8.068   -7.046   -6.020   -3.018
   -2.288   -2.151   -0.741
            0.620000  0.577350  0.000000
  -18.713  -17.998  -10.656   -9.985   -9.627   -8.802   -8.054   -7.039   -6.019   -3.028
   -2.296   -2.165   -0.754
            0.623333  0.577350  0.000000
  -18.729  -18.002  -10.644   -9.997   -9.602   -8.797   -8.041   -7.032   -6.017   -3.037
   -2.304   -2.179   -0.768
            0.626667  0.577350  0.000000
  -18.744  -18.007  -10.631  -10.009   -9.577   -8.792   -8.028   -7.026   -6.015   -3.045
   -2.313   -2.192   -0.782
            0.630000  0.577350  0.000000
  -18.759  -18.012  -10.619  -10.021   -9.552   -8.786   -8.016   -7.019   -6.012   -3.053
   -2.322   -2.206   -0.796
            0.633333  0.577350  0.000000
  -18.775  -18.017  -10.607  -10.033   -9.527   -8.780   -8.004   -7.013   -6.009   -3.061
   -2.330   -2.220   -0.811
            0.636667  0.577350  0.000000
  -18.791  -18.021  -10.594  -10.044   -9.502   -8.773   -7.993   -7.007   -6.005   -3.069
   -2.340   -2.233   -0.826
            0.640000  0.577350  0.000000
  -18.806  -18.026  -10.582  -10.054   -9.476   -8.766   -7.982   -7.001   -6.000   -3.076
   -2.349   -2.247   -0.841
            0.643333  0.577350  0.000000
  -18.822  -18.031  -10.571  -10.065   -9.451   -8.759   -7.972   -6.995   -5.996   -3.083
   -2.358   -2.260   -0.857
            0.646667  0.577350  0.000000
  -18.837  -18.036  -10.560  -10.074   -9.426   -8.751   -7.962   -6.989   -5.990   -3.089
   -2.368   -2.274   -0.873
            0.650000  0.577350  0.000000
  -18.853  -18.040  -10.549  -10.083   -9.400   -8.743   -7.953   -6.983   -5.985   -3.095
   -2.378   -2.287   -0.890
            0.653333  0.577350  0.000000
  -18.869  -18.045  -10.539  -10.091   -9.375   -8.734   -7.945   -6.978   -5.978   -3.100
   -2.387   -2.300   -0.906
            0.656667  0.577350  0.000000
  -18.884  -18.050  -10.530  -10.097   -9.350   -8.725   -7.937   -6.972   -5.972   -3.105
   -2.397   -2.313   -0.924
            0.660000  0.577350  0.000000
  -18.900  -18.055  -10.522  -10.103   -9.325   -8.716   -7.929   -6.967   -5.964   -3.109
   -2.407   -2.326   -0.941
            0.663333  0.577350  0.000000
  -18.916  -18.059  -10.516  -10.107   -9.300   -8.706   -7.923   -6.962   -5.957   -3.114
   -2.417   -2.339   -0.959
            0.666667  0.577350  0.000000
  -18.931  -18.064  -10.510  -10.109   -9.275   -8.696   -7.916   -6.957   -5.949   -3.117
   -2.427   -2.352   -0.977
            0.670000  0.577350  0.000000
  -18.947  -18.069  -10.507  -10.110   -9.250   -8.686   -7.911   -6.952   -5.940   -3.120
   -2.438   -2.364   -0.995
            0.673333  0.577350  0.000000
  -18.963  -18.074  -10.504  -10.108   -9.225   -8.675   -7.906   -6.947   -5.931   -3.123
   -2.448   -2.377   -1.014
            0.676667  0.577350  0.000000
  -18.978  -18.079  -10.504  -10.105   -9.200   -8.663   -7.901   -6.943   -5.921   -3.125
   -2.458   -2.389   -1.033
            0.680000  0.577350  0.000000
  -18.994  -18.083  -10.505  -10.100   -9.176   -8.651   -7.897   -6.938   -5.911   -3.127
   -2.468   -2.402   -1.053
            0.683333  0.577350  0.000000
  -19.010  -18.088  -10.508  -10.094   -9.151   -8.639   -7.894   -6.934   -5.901   -3.128
   -2.478   -2.414   -1.072
            0.686667  0.577350  0.000000
  -19.025  -18.093  -10.512  -10.085   -9.127   -8.626   -7.891   -6.930   -5.890   -3.129
   -2.488   -2.426   -1.092
            0.690000  0.577350  0.000000
  -19.041  -18.097  -10.518  -10.075   -9.103   -8.612   -7.889   -6.926   -5.878   -3.129
   -2.498   -2.438   -1.112
            0.693333  0.577350  0.000000
  -19.056  -18.102  -10.526  -10.063   -9.079   -8.599   -7.887   -6.922   -5.867   -3.129
   -2.508   -2.449   -1.133
            0.696667  0.577350  0.000000
  -19.072  -18.107  -10.534  -10.050   -9.056   -8.584   -7.885   -6.919   -5.854   -3.129
   -2.517   -2.461   -1.153
            0.700000  0.577350  0.000000
  -19.087  -18.111  -10.544  -10.036   -9.032   -8.569   -7.885   -6.915   -5.842   -3.128
   -2.527   -2.472   -1.174
            0.703333  0.577350  0.000000
  -19.102  -18.116  -10.554  -10.020   -9.009   -8.554   -7.884   -6.912   -5.829   -3.127
   -2.537   -2.483   -1.195
            0.706667  0.577350  0.000000
  -19.118  -18.121  -10.565  -10.004   -8.986   -8.538   -7.885   -6.909   -5.815   -3.125
   -2.546   -2.494   -1.216
            0.710000  0.577350  0.000000
  -19.133  -18.125  -10.577   -9.986   -8.964   -8.522   -7.885   -6.906   -5.802   -3.123
   -2.555   -2.505   -1.238
            0.713333  0.577350  0.000000
  -19.148  -18.130  -10.590   -9.968   -8.941   -8.505   -7.887   -6.903   -5.788   -3.120
   -2.564   -2.516   -1.260
            0.716667  0.577350  0.000000
  -19.163  -18.134  -10.603   -9.949   -8.919   -8.488   -7.888   -6.900   -5.773   -3.118
   -2.573   -2.526   -1.282
            0.720000  0.577350  0.000000
  -19.178  -18.139  -10.616   -9.930   -8.898   -8.470   -7.890   -6.897   -5.759   -3.115
   -2.582   -2.536   -1.304
            0.723333  0.577350  0.000000
  -19.193  -18.144  -10.630   -9.910   -8.876   -8.452   -7.893   -6.895   -5.744   -3.111
   -2.591   -2.546   -1.326
            0.726667  0.577350  0.000000
  -19.208  -18.148  -10.644   -9.889   -8.855   -8.433   -7.896   -6.892   -5.729   -3.107
   -2.599   -2.556   -1.348
            0.730000  0.577350  0.000000
  -19.223  -18.153  -10.658   -9.868   -8.834   -8.414   -7.899   -6.890   -5.713   -3.103
   -2.607   -2.566   -1.371
            0.733333  0.577350  0.000000
  -19.238  -18.157  -10.673   -9.846   -8.813   -8.394   -7.902   -6.888   -5.697   -3.099
   -2.615   -2.575   -1.394
            0.736667  0.577350  0.000000
  -19.253  -18.161  -10.687   -9.825   -8.793   -8.374   -7.906   -6.886   -5.681   -3.094
   -2.623   -2.584   -1.416
            0.740000  0.577350  0.000000
  -19.267  -18.166  -10.702   -9.802   -8.773   -8.354   -7.911   -6.885   -5.665   -3.089
   -2.630   -2.593   -1.439
            0.743333  0.577350  0.000000
  -19.282  -18.170  -10.717   -9.780   -8.753   -8.333   -7.915   -6.883   -5.649   -3.084
   -2.638   -2.602   -1.462
            0.746667  0.577350  0.000000
  -19.296  -18.174  -10.732   -9.757   -8.733   -8.312   -7.920   -6.882   -5.632   -3.079
   -2.645   -2.611   -1.485
            0.750000  0.577350  0.000000
  -19.310  -18.179  -10.747   -9.734   -8.713   -8.291   -7.926   -6.880   -5.616   -3.073
   -2.651   -2.619   -1.509
            0.753333  0.577350  0.000000
  -19.325  -18.183  -10.763   -9.710   -8.694   -8.269   -7.931   -6.879   -5.599   -3.068
   -2.658   -2.627   -1.532
            0.756667  0.577350  0.000000
  -19.339  -18.187  -10.778   -9.687   -8.675   -8.247   -7.937   -6.878   -5.582   -3.062
   -2.664   -2.635   -1.555
            0.760000  0.577350  0.000000
  -19.353  -18.192  -10.793   -9.663   -8.655   -8.225   -7.943   -6.877   -5.565   -3.056
   -2.670   -2.643   -1.578
            0.763333  0.577350  0.000000
  -19.367  -18.196  -10.808   -9.639   -8.636   -8.203   -7.949   -6.877   -5.548   -3.050
   -2.675   -2.650   -1.602
            0.766667  0.577350  0.000000
  -19.380  -18.200  -10.823   -9.615   -8.618   -8.181   -7.956   -6.876   -5.531   -3.043
   -2.681   -2.657   -1.625
            0.770000  0.577350  0.000000
  -19.394  -18.204  -10.839   -9.590   -8.599   -8.158   -7.962   -6.876   -5.514   -3.037
   -2.685   -2.664   -1.649
            0.773333  0.577350  0.000000
  -19.407  -18.208  -10.854   -9.566   -8.580   -8.136   -7.969   -6.876   -5.497   -3.030
   -2.690   -2.671   -1.672
            0.776667  0.577350  0.000000
  -19.421  -18.212  -10.869   -9.541   -8.561   -8.113   -7.976   -6.875   -5.479   -3.023
   -2.694   -2.677   -1.695
            0.780000  0.577350  0.000000
  -19.434  -18.216  -10.884   -9.516   -8.543   -8.091   -7.984   -6.875   -5.462   -3.017
   -2.698   -2.683   -1.719
            0.783333  0.577350  0.000000
  -19.447  -18.220  -10.899   -9.491   -8.524   -8.068   -7.991   -6.876   -5.445   -3.010
   -2.702   -2.689   -1.742
            0.786667  0.577350  0.000000
  -19.460  -18.224  -10.913   -9.466   -8.506   -8.045   -7.998   -6.876   -5.428   -3.003
   -2.705   -2.694   -1.765
            0.790000  0.577350  0.000000
  -19.473  -18.228  -10.928   -9.441   -8.487   -8.023   -8.006   -6.877   -5.411   -2.996
   -2.708   -2.700   -1.788
            0.793333  0.577350  0.000000
  -19.485  -18.231  -10.943   -9.416   -8.469   -8.000   -8.014   -6.877   -5.394   -2.989
   -2.710   -2.705   -1.811
            0.796667  0.577350  0.000000
  -19.498  -18.235  -10.957   -9.390   -8.450   -7.978   -8.021   -6.878   -5.377   -2.982
   -2.713   -2.710   -1.835
            0.800000  0.577350  0.000000
  -19.510  -18.239  -10.971   -9.365   -8.431   -7.955   -8.029   -6.879   -5.360   -2.975
   -2.714   -2.714   -1.857
            0.803333  0.577350  0.000000
  -19.523  -18.243  -10.986   -9.340   -8.413   -7.933   -8.037   -6.880   -5.344   -2.968
   -2.716   -2.719   -1.880
            0.806667  0.577350  0.000000
  -19.535  -18.246  -11.000   -9.314   -8.394   -7.911   -8.045   -6.881   -5.327   -2.961
   -2.717   -2.723   -1.903
            0.810000  0.577350  0.000000
  -19.547  -18.250  -11.014   -9.289   -8.376   -7.889   -8.053   -6.883   -5.311   -2.954
   -2.718   -2.726   -1.926
            0.813333  0.577350  0.000000
  -19.558  -18.253  -11.027   -9.264   -8.357   -7.868   -8.061   -6.884   -5.295   -2.946
   -2.718   -2.730   -1.948
            0.816667  0.577350  0.000000
  -19.570  -18.257  -11.041   -9.238   -8.338   -7.846   -8.069   -6.886   -5.279   -2.939
   -2.718   -2.733   -1.970
            0.820000  0.577350  0.000000
  -19.581  -18.260  -11.055   -9.213   -8.320   -7.825   -8.077   -6.888   -5.263   -2.932
   -2.718   -2.736   -1.992
            0.823333  0.577350  0.000000
  -19.593  -18.264  -11.068   -9.188   -8.301   -7.804   -8.085   -6.890   -5.248   -2.925
   -2.717   -2.739   -2.014
            0.826667  0.577350  0.000000
  -19.604  -18.267  -11.081   -9.163   -8.282   -7.783   -8.094   -6.892   -5.233   -2.918
   -2.716   -2.741   -2.036
            0.830000  0.577350  0.000000
  -19.615  -18.270  -11.094   -9.138   -8.264   -7.762   -8.102   -6.895   -5.218   -2.910
   -2.715   -2.743   -2.058
            0.833333  0.577350  0.000000
  -19.625  -18.274  -11.107   -9.113   -8.245   -7.742   -8.110   -6.897   -5.203   -2.903
   -2.713   -2.745   -2.079
            0.836667  0.577350  0.000000
  -19.636  -18.277  -11.119   -9.088   -8.226   -7.722   -8.117   -6.900   -5.189   -2.896
   -2.711   -2.747   -2.100
            0.840000  0.577350  0.000000
  -19.646  -18.280  -11.132   -9.063   -8.207   -7.702   -8.125   -6.903   -5.175   -2.888
   -2.709   -2.748   -2.121
            0.843333  0.577350  0.000000
  -19.657  -18.283  -11.144   -9.039   -8.188   -7.683   -8.133   -6.906   -5.161   -2.881
   -2.707   -2.749   -2.142
            0.846667  0.577350  0.000000
  -19.667  -18.286  -11.156   -9.014   -8.169   -7.664   -8.141   -6.909   -5.147   -2.873
   -2.704   -2.750   -2.162
            0.850000  0.577350  0.000000
  -19.677  -18.289  -11.168   -8.990   -8.150   -7.645   -8.149   -6.913   -5.134   -2.865
   -2.701   -2.751   -2.182
            0.853333  0.577350  0.000000
  -19.686  -18.292  -11.179   -8.966   -8.131   -7.627   -8.156   -6.916   -5.121   -2.858
   -2.698   -2.751   -2.202
            0.856667  0.577350  0.000000
  -19.696  -18.295  -11.191   -8.943   -8.112   -7.609   -8.164   -6.920   -5.109   -2.850
   -2.695   -2.751   -2.222
            0.860000  0.577350  0.000000
  -19.705  -18.298  -11.202   -8.919   -8.093   -7.591   -8.171   -6.924   -5.097   -2.842
   -2.692   -2.751   -2.241
            0.863333  0.577350  0.000000
  -19.714  -18.300  -11.213   -8.896   -8.074   -7.574   -8.179   -6.928   -5.085   -2.834
   -2.688   -2.751   -2.260
            0.866667  0.577350  0.000000
  -19.723  -18.303  -11.224   -8.873   -8.055   -7.557   -8.186   -6.933   -5.073   -2.826
   -2.685   -2.751   -2.278
            0.870000  0.577350  0.000000
  -19.732  -18.306  -11.234   -8.850   -8.036   -7.541   -8.193   -6.937   -5.062   -2.818
   -2.681   -2.750   -2.297
            0.873333  0.577350  0.000000
  -19.740  -18.308  -11.245   -8.828   -8.017   -7.525   -8.200   -6.942   -5.051   -2.810
   -2.677   -2.749   -2.315
            0.876667  0.577350  0.000000
  -19.749  -18.311  -11.255   -8.805   -7.998   -7.509   -8.207   -6.947   -5.041   -2.802
   -2.673   -2.748   -2.332
            0.880000  0.577350  0.000000
  -19.757  -18.313  -11.265   -8.784   -7.979   -7.494   -8.213   -6.952   -5.030   -2.793
   -2.669   -2.746   -2.350
            0.883333  0.577350  0.000000
  -19.765  -18.316  -11.274   -8.762   -7.960   -7.479   -8.220   -6.958   -5.021   -2.785
   -2.665   -2.745   -2.367
            0.886667  0.577350  0.000000
  -19.773  -18.318  -11.284   -8.741   -7.941   -7.464   -8.226   -6.963   -5.011   -2.777
   -2.661   -2.743   -2.383
            0.890000  0.577350  0.000000
  -19.780  -18.320  -11.293   -8.720   -7.922   -7.450   -8.233   -6.969   -5.002   -2.768
   -2.658   -2.742   -2.399
            0.893333  0.577350  0.000000
  -19.787  -18.322  -11.302   -8.700   -7.903   -7.437   -8.239   -6.975   -4.993   -2.760
   -2.654   -2.740   -2.415
            0.896667  0.577350  0.000000
  -19.795  -18.324  -11.311   -8.680   -7.885   -7.423   -8.245   -6.982   -4.985   -2.751
   -2.650   -2.737   -2.430
            0.900000  0.577350  0.000000
  -19.801  -18.327  -11.319   -8.660   -7.866   -7.411   -8.251   -6.988   -4.976   -2.743
   -2.646   -2.735   -2.445
            0.903333  0.577350  0.000000
  -19.808  -18.329  -11.327   -8.641   -7.847   -7.398   -8.257   -6.995   -4.969   -2.734
   -2.642   -2.733   -2.460
            0.906667  0.577350  0.000000
  -19.815  -18.331  -11.335   -8.622   -7.829   -7.386   -8.262   -7.002   -4.961   -2.726
   -2.638   -2.730   -2.474
            0.910000  0.577350  0.000000
  -19.821  -18.332  -11.343   -8.604   -7.810   -7.375   -8.268   -7.009   -4.954   -2.717
   -2.634   -2.728   -2.488
            0.913333  0.577350  0.000000
  -19.827  -18.334  -11.350   -8.586   -7.792   -7.364   -8.273   -7.016   -4.947   -2.709
   -2.630   -2.725   -2.501
            0.916667  0.577350  0.000000
  -19.833  -18.336  -11.357   -8.569   -7.773   -7.353   -8.278   -7.024   -4.940   -2.701
   -2.627   -2.723   -2.514
            0.920000  0.577350  0.000000
  -19.838  -18.338  -11.364   -8.552   -7.755   -7.343   -8.283   -7.032   -4.934   -2.692
   -2.623   -2.720   -2.526
            0.923333  0.577350  0.000000
  -19.844  -18.339  -11.371   -8.536   -7.737   -7.333   -8.287   -7.040   -4.928   -2.684
   -2.620   -2.717   -2.538
            0.926667  0.577350  0.000000
  -19.849  -18.341  -11.377   -8.521   -7.719   -7.324   -8.292   -7.048   -4.922   -2.676
   -2.617   -2.714   -2.549
            0.930000  0.577350  0.000000
  -19.854  -18.342  -11.383   -8.505   -7.701   -7.315   -8.296   -7.057   -4.917   -2.669
   -2.613   -2.712   -2.560
            0.933333  0.577350  0.000000
  -19.859  -18.344  -11.389   -8.491   -7.683   -7.307   -8.300   -7.065   -4.912   -2.661
   -2.610   -2.709   -2.571
            0.936667  0.577350  0.000000
  -19.863  -18.345  -11.395   -8.477   -7.666   -7.299   -8.304   -7.074   -4.907   -2.654
   -2.607   -2.706   -2.581
            0.940000  0.577350  0.000000
  -19.867  -18.346  -11.400   -8.464   -7.648   -7.291   -8.308   -7.083   -4.903   -2.647
   -2.604   -2.703   -2.590
            0.943333  0.577350  0.000000
  -19.871  -18.348  -11.405   -8.451   -7.631   -7.284   -8.312   -7.093   -4.898   -2.640
   -2.602   -2.701   -2.599
            0.946667  0.577350  0.000000
  -19.875  -18.349  -11.409   -8.439   -7.614   -7.277   -8.315   -7.102   -4.894   -2.633
   -2.599   -2.698   -2.608
            0.950000  0.577350  0.000000
  -19.879  -18.350  -11.414   -8.428   -7.598   -7.271   -8.318   -7.111   -4.891   -2.627
   -2.597   -2.696   -2.616
            0.953333  0.577350  0.000000
  -19.882  -18.351  -11.418   -8.417   -7.582   -7.265   -8.321   -7.121   -4.887   -2.621
   -2.594   -2.693   -2.624
            0.956667  0.577350  0.000000
  -19.885  -18.352  -11.422   -8.407   -7.566   -7.260   -8.324   -7.131   -4.884   -2.616
   -2.592   -2.691   -2.631
            0.960000  0.577350  0.000000
  -19.888  -18.353  -11.425   -8.397   -7.550   -7.255   -8.327   -7.141   -4.881   -2.610
   -2.590   -2.689   -2.637
            0.963333  0.577350  0.000000
  -19.891  -18.353  -11.429   -8.389   -7.535   -7.250   -8.329   -7.150   -4.878   -2.605
   -2.588   -2.687   -2.643
            0.966667  0.577350  0.000000
  -19.893  -18.354  -11.432   -8.381   -7.520   -7.246   -8.332   -7.160   -4.876   -2.601
   -2.587   -2.685   -2.649
            0.970000  0.577350  0.000000
  -19.895  -18.355  -11.435   -8.374   -7.506   -7.242   -8.334   -7.170   -4.874   -2.597
   -2.585   -2.683   -2.654
            0.973333  0.577350  0.000000
  -19.897  -18.355  -11.437   -8.367   -7.493   -7.238   -8.335   -7.179   -4.872   -2.593
   -2.584   -2.681   -2.658
            0.976667  0.577350  0.000000
  -19.899  -18.356  -11.439   -8.361   -7.480   -7.235   -8.337   -7.188   -4.870   -2.589
   -2.582   -2.680   -2.662
            0.980000  0.577350  0.000000
  -19.901  -18.356  -11.441   -8.356   -7.469   -7.233   -8.338   -7.197   -4.868   -2.587
   -2.581   -2.679   -2.666
            0.983333  0.577350  0.000000
  -19.902  -18.357  -11.443   -8.352   -7.458   -7.231   -8.340   -7.205   -4.867   -2.584
   -2.580   -2.678   -2.669
            0.986667  0.577350  0.000000
  -19.903  -18.357  -11.444   -8.349   -7.449   -7.229   -8.341   -7.212   -4.866   -2.582
   -2.580   -2.677   -2.671
            0.990000  0.577350  0.000000
  -19.904  -18.357  -11.445   -8.346   -7.442   -7.227   -8.341   -7.218   -4.865   -2.580
   -2.579   -2.676   -2.673
            0.993333  0.577350  0.000000
  -19.904  -18.358  -11.446   -8.344   -7.436   -7.226   -8.342   -7.222   -4.865   -2.579
   -2.579   -2.676   -2.674
            0.996667  0.577350  0.000000
  -19.905  -18.358  -11.446   -8.343   -7.433   -7.226   -8.342   -7.225   -4.864   -2.579
   -2.578   -2.675   -2.675
            1.000000  0.577350  0.000000
  -19.905  -18.358  -11.446   -8.342   -7.431   -7.226   -8.342   -7.226   -4.864   -2.578
   -2.578   -2.675   -2.675
